original_title,original_artist,spotify_title,spotify_artist,album,release_date,popularity,duration_ms,explicit,album_cover,kmeans_cluster,dbscan_cluster
Lametavolante,Facto Delafe y las flores azules,Lametavolante,Facto Delafe y las flores azules,Facto Delafe y las flores azules vs. El monstruo de las ramblas,2005,6,127800,False,https://i.scdn.co/image/ab67616d0000b27349c1036c63dc98d394c6ffbd,1,2
La vérité,Annie Blanchard,La Vérité,Annie Blanchard,Sur l'autre rive,2007,2,253613,False,https://i.scdn.co/image/ab67616d0000b2736164354ddca40954ccd43d7f,1,2
Ammohostos,George Dalaras,Ammohostos,George Dalaras,Is Gin Enalian Kipron,1992,4,164768,False,https://i.scdn.co/image/ab67616d0000b27318a4103d2d59a3e1c6eac60e,1,395
Un Petit Cabanon Pas Plus Grand Qu'Un Mouchoir De Poche,Darcelys,Un Petit Cabanon Pas Plus Grand Qu'un Mouchoir De Poche,Darcelys,Anthologie De La Chanson Francaise 1935,2005,1,151600,False,https://i.scdn.co/image/ab67616d0000b273b5037344642131725829d057,1,170
Deep Blue Sea ,Grizzly Bear,Deep Blue Sea,Grizzly Bear,Dark Was The Night (Red Hot Compilation),2009,33,226413,False,https://i.scdn.co/image/ab67616d0000b27331a24d4551dc8bb8af12b2b6,1,116
The frog song,Alain-François,The Frog Song,Alain-François,Vivant,2009,6,170106,False,https://i.scdn.co/image/ab67616d0000b273d71be756006293fa556de62f,1,2
Ghost of the Ocean ,Uriah Heep,Ghost of the Ocean - Live,Uriah Heep,Official Bootleg: Live at Sweden Rock Festival 2009,2010,1,216280,False,https://i.scdn.co/image/ab67616d0000b273e57fd65ed530e992ac2a5a26,1,359
In the Wordless Chamber,Emperor,In The Wordless Chamber,Emperor,Prometheus: The Discipline Of Fire & Demise,2001,19,312520,False,https://i.scdn.co/image/ab67616d0000b273e0cde0914cbec247b573fdee,1,366
Maria Morena,André Verchuren,Maria Morena,André Verchuren,Les Increvables N1,2004,0,139666,False,https://i.scdn.co/image/ab67616d0000b2730a17c2ed403a9ba977900770,1,251
Trading Places,Usher,Trading Places,USHER,Here I Stand,2008,53,268240,False,https://i.scdn.co/image/ab67616d0000b2732bca149ba7dd5e45bf233ac3,1,229
Bon Demain,This Moment,Bon Demain,This Moment,This Moment,2005,0,213200,False,https://i.scdn.co/image/ab67616d0000b27391944a4c91077151228d4a14,1,2
Inherent Scars,Symphony in Peril,Inherent Scars,Symphony in Peril,The Whore's Trophy,2005,2,245240,False,https://i.scdn.co/image/ab67616d0000b273b160efe5bc63b5b6e530e03a,1,2
The Southern Soldier Boy,Kathy Mattea,The Southern Soldier Boy,Kathy Mattea,Songs Of The Civil War,1991,14,154133,False,https://i.scdn.co/image/ab67616d0000b273695bb69147252bc0fcdbbc8e,0,118
I Am a Rasta Man,Wailing Souls,I Am a Rasta Man,Wailing Souls,"Best of Thompson Sound, Vol 2: The 80's",2010,15,215406,False,https://i.scdn.co/image/ab67616d0000b27301d9d1b36d51539282cb6bb1,3,38
When I Get Home,The Fabulous Thunderbirds,When I Get Home,The Fabulous Thunderbirds,"WALK THAT WALK, TALK THAT TALK",1991,2,287666,False,https://i.scdn.co/image/ab67616d0000b273108b3f23bdf4a92a72ff885c,1,200
Dub It,J.C. Lodge,Dub It,J.C. Lodge,Love for All Seasons,1996,0,286800,False,https://i.scdn.co/image/ab67616d0000b2735eb85b864e78a0ce3c2c36fd,1,50
He's Leading The Way,The Perrys,He's Leading The Way,The Perrys,Crossings,1997,0,115160,False,https://i.scdn.co/image/ab67616d0000b2732728275a62106106d829bd4c,1,97
Mom's Phone,Greg Vaccariello,Mom's Phone,Greg Vaccariello,I Do Things,2009,0,133700,True,https://i.scdn.co/image/ab67616d0000b27307a892911a96482820dc0c87,1,3
Ya Mama ,P.O.D.,Ya Mama - Palm Springs Demo,P.O.D.,"The Warriors EP, Vol. 2",2005,10,188933,False,https://i.scdn.co/image/ab67616d0000b27388bdd8961d3c5fadc7b0525b,1,385
Searching,Buju Banton,Searching (feat. Buju Banton),Wayne Wonder,Collectors Series-Wayne Wonder,2006,1,253413,False,https://i.scdn.co/image/ab67616d0000b2734cc1d09d789e099f6e858916,1,317
La Romance De La Pluie,Maurice Chevalier,La romance de la pluie,Maurice Chevalier,Maurice Chevalier : Le roi du music-hall,2010,0,214893,False,https://i.scdn.co/image/ab67616d0000b273b71910dc1cfcc77f8f3927cc,1,219
Veronica Sawyer ,Reel Big Fish,Veronica Sawyer,Reel Big Fish,"Fame, Fortune, And Fornication",2009,15,205866,False,https://i.scdn.co/image/ab67616d0000b273c826fba74fb49cc3b38c2f6f,1,550
Et kütt wie et kütt,Eko Fresh,Et kütt wie et kütt,Eko Fresh,Ekaveli,2007,5,234600,False,https://i.scdn.co/image/ab67616d0000b273a9121638c5cfc857af7ac4ef,1,2
Faith,Mystery,Faith Hedgepeth - Teil 13,MysteryCast,MysteryCast 129 - Sie war alleine Zuhause,2021,1,181000,False,https://i.scdn.co/image/ab67616d0000b273328845766d70ec9af9dc365f,1,2
Sprung ,Nu Flavor,Sprung - Steve Mcdonald Remix,Nu Flavor,90's Mood Boost,2021,0,274706,False,https://i.scdn.co/image/ab67616d0000b2733d3a30d38ce7a63fb2ebb8e0,1,249
Le Dormeur du Val,Jacques Douai,Le dormeur du val,Jacques Douai,File la laine,2006,0,192240,False,https://i.scdn.co/image/ab67616d0000b2738d1226c9d4c71446347573dd,1,170
Chanson De La Patience,Jacques Douai,Chanson De La Patience,Jacques Douai,50 Ans De Chansons De Paris À Montreal,2007,0,124240,False,https://i.scdn.co/image/ab67616d0000b2730227c949633674de2bf59dac,1,170
Paseo Colòn,Mau Mau,Paseo Colòn,Mau Mau,Sauta Rabel,1992,3,336666,False,https://i.scdn.co/image/ab67616d0000b27394ff7e96320e7525eb31d894,1,2
Je T'Appartiens,Maurice Larcange,Je T'Appartiens - Instrumental,Maurice Larcange,Joue Legrand & Becaud,2004,0,276560,False,https://i.scdn.co/image/ab67616d0000b273ddb38cc129e9365a2e99e9f8,1,251
Shotgun Sally,Cats In Boots,Shotgun Sally,Cats In Boots,Kicked And Klawed,1989,22,209280,False,https://i.scdn.co/image/ab67616d0000b2739c770cfda9570953469ea5a1,1,104
The Minuet Of The Robots,Perrey And Kingsley,The Minuet Of The Robots,Perrey and Kingsley,The Out Sound From Way In!,2006,1,137973,False,https://i.scdn.co/image/ab67616d0000b273ae64e10c2715ee198aa6dd35,1,-1
Rock On The Radio,Firehouse,Rock On the Radio (2024 Remaster),Firehouse,Firehouse (2024 Remaster),1990,34,285123,False,https://i.scdn.co/image/ab67616d0000b27371daadc01d6dd8b9a85bf4ac,1,228
Another Djemba Djemba,Youves,Another Djemba Djemba,Youves,Cardio​-​vascular,2008,0,100533,False,https://i.scdn.co/image/ab67616d0000b27326de675deb777013fbe48490,1,2
Memories,Thriller U,Memories,Thriller U,Whip Me Volume 1,2005,0,226333,False,https://i.scdn.co/image/ab67616d0000b27330d8a2d2727856429faf1b1c,3,-1
Naked Enough,Tim Wilson,Naked Enough,Tim Wilson,Church League Softball Fistfight,2005,2,164906,False,https://i.scdn.co/image/ab67616d0000b273daf32012881b703ac70ecf69,1,2
The Beginning,Salt The Wound,The Beginning,Salt The Wound,Carnal Repercussions,2008,12,96720,False,https://i.scdn.co/image/ab67616d0000b27327b9bac53a852db3d7be12a7,1,2
Over The Hill,R.L. Burnside,Over the Hill,R.L. Burnside,Mr. Wizard,1997,6,261133,False,https://i.scdn.co/image/ab67616d0000b273a103d6e1b14344bd3339c96d,1,432
Cumpagno 'e cella,Alex,Cumpagno 'e cella,Alex,Meraviglioso,2009,2,298746,False,https://i.scdn.co/image/ab67616d0000b27317690f80c85af5f89f87a6b3,1,2
Rock Co.Kane Flow,De La Soul / MF Doom,Rock Co.Kane Flow (feat. MF DOOM),De La Soul,The Grind Date,2004,54,185266,True,https://i.scdn.co/image/ab67616d0000b27355fe87778a07885b7e088aa5,6,-1
Kill the Poor,Dead Kennedys,Kill the Poor,Dead Kennedys,Fresh Fruit For Rotting Vegetables,1980,39,184000,False,https://i.scdn.co/image/ab67616d0000b273eadc02f5b9e74ed2038a7c8b,1,6
Can't Stop Lovin' You ,Van Halen,Can't Stop Lovin' You,Van Halen,Balance,1995,58,247466,False,https://i.scdn.co/image/ab67616d0000b2735fdb9265aba3572a2c277c7c,1,35
Drive,The Cars,Drive - 2017 Remaster,The Cars,Heartbeat City (Expanded Edition),1984,73,234332,False,https://i.scdn.co/image/ab67616d0000b273f607580794ed5b352884fd47,1,-1
317 East 32nd,Lennie Tristano,317 East 32nd Street,Lennie Tristano,"Sills, David: Journey Together",1998,1,362466,False,https://i.scdn.co/image/ab67616d0000b273593c43e54ee7d114a863b56f,1,2
Future,Cut Copy,Future,Cut Copy,Bright Like Neon Love,2004,34,312040,False,https://i.scdn.co/image/ab67616d0000b273748d430b0dddea4043a1a343,1,392
Paloma Negra,Rocio Jurado,Paloma Negra,Rocío Jurado,Esencial Rocio Jurado,2016,7,243546,False,https://i.scdn.co/image/ab67616d0000b2731e23d247039d467b3d52bd3a,1,233
Jamming,Twinkle Twinkle Little Rock Star,Jamming,Twinkle Twinkle Little Rock Star,Lullaby Versions of Bob Marley,2010,10,237426,False,https://i.scdn.co/image/ab67616d0000b273ebc2f538fc2dc4b83637ea7c,1,2
Call The Police,John Wayne,Call The Police,John Wayne,King Jammy's: Selector's Choice Vol. 1,2006,34,191080,False,https://i.scdn.co/image/ab67616d0000b273086b1805e76dba7cd8b9ce66,1,-1
Hot Weiners ,Cotton Candy,Hot Weiners (All the Way),Cotton Candy,Top-Notch & First-Rate,2010,0,269999,False,https://i.scdn.co/image/ab67616d0000b27398a161eb149c5fab315af96a,1,2
The Harp That Once Through Tara's Halls,Voyager Series,The Harp That Once Through Tara's Halls,Voyager Series,Celtic Harp,2002,0,103733,False,https://i.scdn.co/image/ab67616d0000b27388af332a33cd0b718bc3fcee,1,2
Don't Go,Bert Kaempfert,Don't Go,Bert Kaempfert,Orange Colored Sky (Remastered),1971,3,181466,False,https://i.scdn.co/image/ab67616d0000b2738eca2f2fd4f28e28eb1012c6,1,10
Scared,The Incurables,Scared,The Incurables,Fade,2000,0,189937,False,https://i.scdn.co/image/ab67616d0000b273422a88b6ccef700ec015feef,1,2
Carry The Light,David Lynch,Carry The Light,David Lynch,Good Wood,2001,0,214053,False,https://i.scdn.co/image/ab67616d0000b2732486612b60f7eb406ec5db8e,1,2
She's Actin Bad,H-Town,She's Actin Bad,H-Town,Imitations of Life,2015,1,249887,False,https://i.scdn.co/image/ab67616d0000b2736ef14b5313cdcb2cce9f9a63,1,436
Souvenirs,Concretes,Souvenirs,The Concretes,Hey Trouble,2007,0,205573,False,https://i.scdn.co/image/ab67616d0000b27327d5fedacb01c06710c1616b,1,2
Unchain Us,Don Campbell,Unchain Us,Don Campbell,"Sons Of Jamaica, Vol. 1",2015,2,225840,False,https://i.scdn.co/image/ab67616d0000b273cdeb15d0b26c141a4edfb8e1,1,50
Train Tracks,Izzy Stradlin And The Ju Ju Hounds,Train Tracks,Izzy Stradlin And The Ju Ju Hounds,Izzy Stradlin And The Ju Ju Hounds,1992,19,268345,False,https://i.scdn.co/image/ab67616d0000b2730c617c07389ff67ab6b782ee,1,-1
Down_ Down_ Down,Frank Marino & Mahogany Rush,"Down, Down, Down - Live",Frank Marino & Mahogany Rush,Tales Of The Unexpected,1979,8,336800,False,https://i.scdn.co/image/ab67616d0000b273b6bed5fedda09cddfbf6df4e,1,161
Blame Canada ,Marc Shaiman,"""Blame Canada"" (From South Park: Bigger Longer & Uncut) - From ""South Park: Bigger Longer & Uncut""",Marc Shaiman,The Bucket List (Original Motion Picture Soundtrack),2007,5,106760,False,https://i.scdn.co/image/ab67616d0000b273d42af098ccf52d521a9e65f1,2,322
Through The Eyes Of Faith,The Booth Brothers,Through The Eyes Of Faith,The Booth Brothers,The Blind Man Saw It All,2005,5,245106,False,https://i.scdn.co/image/ab67616d0000b27356dda3533e009b58bd789a55,1,97
Song Sung Blue,Neil Diamond,Song Sung Blue,Neil Diamond,All-Time Greatest Hits,2014,54,185653,False,https://i.scdn.co/image/ab67616d0000b2736092ac99aa00b2918ce33ec7,1,551
Lifeboat Serenade,Jimmy Herring,Lifeboat Serenade,Jimmy Herring,Lifeboat,2008,5,360320,False,https://i.scdn.co/image/ab67616d0000b273b9d82aaacad6c6e75899673c,1,2
Patricia,Mighty Mighty Bosstones,Patricia,The Mighty Mighty Bosstones,Devil's Night Out,1989,11,168866,False,https://i.scdn.co/image/ab67616d0000b273f0a4d5cecff42cf495e8d539,1,384
Unfinished Self-Portrait,Eberhard Weber,Unfinished Self-Portrait,Eberhard Weber,Pendulum,1993,4,274560,False,https://i.scdn.co/image/ab67616d0000b273aca2e9377c58cc0418efbd47,1,2
So Many Roads,The Mustangs,So Many Roads,The Mustangs,Nothing Stays The Same,2008,0,174586,False,https://i.scdn.co/image/ab67616d0000b2736815fe47c017a6461a746d6d,1,2
Sloppy Love Jingle_ Pt. 3 ,Gym Class Heroes,"Sloppy Love Jingle, Pt. 3",Gym Class Heroes,As Cruel as School Children,2006,5,135520,True,https://i.scdn.co/image/ab67616d0000b273387206ac6328a9f8445edc5b,1,396
Christmas Time,The Continentals,Don't the Girls All Get Prettier 'round Christmas Time,The Continentals,Best Rockin' Christmas of Them All,2011,8,180746,False,https://i.scdn.co/image/ab67616d0000b2735ea72a1f151f89e8adf945eb,1,2
A Different Kind of Love,Paul Simon,A Different Kind Of Love,Paul Simon,The Early Years,2010,1,139466,False,https://i.scdn.co/image/ab67616d0000b27344b2ea0d85a52fb0b6eecfed,1,-1
A Dustland Fairytale,Twinkle Twinkle Little Rock Star,A Dustland Fairytale,Twinkle Twinkle Little Rock Star,Lullaby Versions Of The Killers,2009,5,240546,False,https://i.scdn.co/image/ab67616d0000b2732fcf4f9a6974b4a3f7bf58bb,1,2
Still Lost in the Forest,Anne Dudley,Still Lost In The Forest,Anne Dudley,The 10th Kingdom (Original Television Soundtrack),2000,2,177386,False,https://i.scdn.co/image/ab67616d0000b27341759e3b9d369767f92c873b,1,107
We're Almost There,Michael Jackson,We're Almost There,Michael Jackson,Forever Michael,1975,30,222400,False,https://i.scdn.co/image/ab67616d0000b273a2719b5be40893c0c6c8d947,1,146
Party Time,45 Grave,It's Party Time,45 Grave,Gothika: A Gothic And Industrial Mix For Your Lost Soul,2006,6,181706,False,https://i.scdn.co/image/ab67616d0000b2739ff55db2eec3a78dc27ac2d6,1,2
Loves Parting,Vivian Khor,Loves Parting,Vivian Khor,Paradise,2003,0,253066,False,https://i.scdn.co/image/ab67616d0000b273b9c12c6d7a3ad0778f3634fc,1,2
B-Boy Stance,K-OS,B-Boy Stance,K-OS,Joyful Rebellion,2004,15,240013,False,https://i.scdn.co/image/ab67616d0000b27369358222aeded74c050e38f4,1,262
Vena Cava 8,Diamanda Galas,Vena Cava 8,Diamanda Galás,Vena Cava,1993,1,191760,False,https://i.scdn.co/image/ab67616d0000b2730a3be5045d1209211cb18532,1,2
Shoulda Did,Rated R,Shoulda Did,Rated R,Da Ghetto Psychic,2003,0,247946,True,https://i.scdn.co/image/ab67616d0000b2733b0ad4ceb7cd10bfcdfc651c,1,3
Isn't That Just Like God ,Babbie Mason,Isn't That Just Like God,Babbie Mason,No Better Place,2005,6,236400,False,https://i.scdn.co/image/ab67616d0000b2735a51d4b7dc0cfc832d5fdab9,1,183
A Night at Mahmoud's,Rolfe Kent,A Night at Mahmoud's - Score,Rolfe Kent,The Men Who Stare At Goats (Original Soundtrack) [Score],2009,0,112173,False,https://i.scdn.co/image/ab67616d0000b273a35607117c466681e129ec47,1,107
Imagination,Beenie Man,Imagination,Beenie Man,"Reggae Hits, Vol. 34",2005,10,228826,False,https://i.scdn.co/image/ab67616d0000b273b6d3a83a0e2559fbf26aa187,1,317
Magic,Black Eyed Peas / Terry Dexter,Magic,Black Eyed Peas,Legally Blonde,2001,19,275093,False,https://i.scdn.co/image/ab67616d0000b273a579c825e800b17fdebf8093,1,552
Between The Worlds,Be Bop Deluxe,Between The Worlds - 2019 Stereo Mix,Be Bop Deluxe,Futurama (2019 Remastered & Expanded),1975,1,196960,False,https://i.scdn.co/image/ab67616d0000b27312a4f66658bbe395e497603e,1,553
It All Depends On You,Jerry Lewis,It All Depends on You - Remastered,Jerry Lewis,Singing His Best (Remastered),2020,0,137962,False,https://i.scdn.co/image/ab67616d0000b273e6f4b01be830670bab0ac7de,1,2
It's Too Late,Small Faces,It's Too Late,Small Faces,The Small Faces,1966,13,157506,False,https://i.scdn.co/image/ab67616d0000b2731481b4667fde4c905fcf0345,1,215
Resistance,Cali,Résistance,Cali,L'espoir,2008,5,156720,False,https://i.scdn.co/image/ab67616d0000b273ebfa661c241e6a45a1de7073,1,0
Pasa el tiempo,Yahir,Pasa El Tiempo,Yahir,Otra Historia De Amor,2004,7,285293,False,https://i.scdn.co/image/ab67616d0000b273efa99e38d112b064eb552d04,1,27
Sing Boy Sing,Tommy Sands,Sing Boy Sing (From 'Sing Boy Sing'),Tommy Sands,Sing Boy Sing (Original Motion Picture Soundtrack),2019,0,141798,False,https://i.scdn.co/image/ab67616d0000b2730719fe28d5282580e501c9f2,1,2
Memories,George Lopez,Memories,George Lopez,Right Now Right Now,2001,13,153506,True,https://i.scdn.co/image/ab67616d0000b2738e897205a247f14a0621482b,1,3
Dial Me,Lexi,Dial Me Up,Laz,Dial Me Up,2003,0,244266,False,https://i.scdn.co/image/ab67616d0000b273d6a5617d6ee6994eea9f881f,1,2
Irreplaceable ,Beyoncé,Irreplaceable,Beyoncé,B'Day,2006,60,227666,False,https://i.scdn.co/image/ab67616d0000b2737c4927f7bd6750438f01ba77,1,447
Shadows,DJ Harry,Shadows - Harry Romero Remix,DJ Rae,Shadows (Harry Romero Remix),2023,16,216754,False,https://i.scdn.co/image/ab67616d0000b2739c7704c127207fdfcfaf79c5,1,2
Edge Of The Dream ,White Heart,Edge Of The Dream - Emergency Broadcast Album Version,Whiteheart,I Will Be Here,1990,0,273226,False,https://i.scdn.co/image/ab67616d0000b273035e6fe1109220412b77c0a5,1,99
If We Loved,Chuck Wicks,If We Loved,Chuck Wicks,Starting Now,2008,4,222013,False,https://i.scdn.co/image/ab67616d0000b2730ded8cefc1bcaab87eff530f,0,-1
The Traffic Jam,Stephen Marley / Damian Marley,The Traffic Jam,Stephen Marley,Mind Control,2007,30,220853,True,https://i.scdn.co/image/ab67616d0000b2734b166999e953f11b39efb8c8,3,-1
Rock Biter ,Red I Flight,Rock Biter,Red I Flight,The Years,2008,1,179026,False,https://i.scdn.co/image/ab67616d0000b273075dff9ba62c6b317ae72b40,1,2
My Chickasay Girl,Roy Rogers,My Chickasay Girl,Roy Rogers,Presenting Roy Rogers,1938,1,146013,False,https://i.scdn.co/image/ab67616d0000b2734f6a59efdcb8cc59271d1d5b,1,290
Grow Proper,I Wayne,Grow Proper,I Wayne,Lava Ground,2005,19,244333,False,https://i.scdn.co/image/ab67616d0000b273790be3320dd9a39dfa918558,3,-1
Welcome To Hell,Coffinberry,Welcome To Hell,Coffinberry,God Dam Dogs,2007,0,146773,False,https://i.scdn.co/image/ab67616d0000b273210c51c9716f1ade0e5d900f,1,2
Soorma,Jazzy B,Soorma,Jazzy B,Romeo,2004,27,411640,False,https://i.scdn.co/image/ab67616d0000b273a55ef2c4b0fdb2660dc7f1ae,1,37
Mama Talk To Your Daughter ,Lonnie Brooks,Mama Talk to Your Daughter - Take 2,Lonnie Brooks,Sweet Home Chicago (Paris 1975) [Blues Reference],2000,1,156733,False,https://i.scdn.co/image/ab67616d0000b273dfd62139b35275d6aae41f22,1,-1
We've Only Just Begun ,Young-Holt Unlimited,We've Only Just Begun,Young-Holt Unlimited,Born Again,1971,5,266066,False,https://i.scdn.co/image/ab67616d0000b273826a15123a537d3242cfb767,1,2
Koronoko,Rokia Traoré,Koronoko,Rokia Traoré,Tchamantché,2008,11,273080,False,https://i.scdn.co/image/ab67616d0000b273b0c05e97be6cf219918f1a2a,1,2
All The Difference In The World,Brent Lamb,All The Difference In The World,Brent Lamb,Right Now It's Raining,2005,0,250373,False,https://i.scdn.co/image/260ff18f9089b11ed741807325c6d999904f677a,1,2
See You Comin',Vodka Collins,See You Comin',Vodka Collins,Boy's Life,1998,0,219400,False,https://i.scdn.co/image/ab67616d0000b273c59a30c166ca4dcb32089116,1,71
Memmer?... U Memmer!,George Lopez,Memmer?... U Memmer!,George Lopez,Right Now Right Now,2001,9,211560,True,https://i.scdn.co/image/ab67616d0000b2738e897205a247f14a0621482b,1,3
Boyfriend,Janitor Joe,Boyfriend,Janitor Joe,Big Metal Birds,1993,4,169180,False,https://i.scdn.co/image/ab67616d0000b2734f0dd26193dfb8b30daa4b45,1,2
Be My Lover,Brenda Boykin,Be My Lover,Brenda Boykin,Chocolate & Chili,2008,26,266000,False,https://i.scdn.co/image/ab67616d0000b273aeb7829c4ef36b085912e4c3,1,2
Night Won't Last Forever_ The ,Charlie Peacock,The Night Won't Last Forever,Charlie Peacock,Kingdom Come,1999,1,355293,False,https://i.scdn.co/image/ab67616d0000b27320295a6fa70ef1843a94683f,1,99
Megalodon,Mastodon,Megalodon,Mastodon,Leviathan,2004,41,262906,False,https://i.scdn.co/image/ab67616d0000b27300388d66c87c2c0033849bfd,1,466
Telepathy/Ted Haggard Got Cured of the Gay,Joe Rogan,Telepathy/Ted Haggard Got Cured of the Gay,Joe Rogan,Talking Monkeys in Space,2010,17,179520,True,https://i.scdn.co/image/ab67616d0000b2731d810b660b8e2a9ec18b3cfe,1,3
Flamme & co,Les Ogres De Barback,Flamme & co - Chant,Les Ogres De Barback,Terrain vague,2004,6,405613,False,https://i.scdn.co/image/ab67616d0000b273702653334441fd813ea08738,1,125
Todo Lo Que Soy,Carlos Ponce,Todo Lo Que Soy,Carlos Ponce,Todo Lo Que Soy,1999,8,221960,False,https://i.scdn.co/image/ab67616d0000b273a7160cb480832881ed3431f0,1,205
Baby Don't You Change,Tyrone Wells,Baby Don't You Change,Tyrone Wells,Hold On,2006,0,252693,False,https://i.scdn.co/image/ab67616d0000b273029555be5290c83c1f5e1b3b,1,158
Dichoso,Willie Bobo,Dichoso,Willie Bobo,Willie Bobo's Finest Hour,2003,10,196253,False,https://i.scdn.co/image/ab67616d0000b273f2196cc31316fda0986c4697,1,176
The Three-Dimensional Shadow,Scar Symmetry,The Three-Dimensional Shadow,Scar Symmetry,Holographic Universe,2008,18,237840,False,https://i.scdn.co/image/ab67616d0000b27390f5616f919333498358d1e5,1,281
Early In The Morning,B.B. King,Early In The Morning,B.B. King,B.B. King & Friends - 80,2005,29,287960,False,https://i.scdn.co/image/ab67616d0000b273292095f19ce3f6e84a0688f4,1,196
Sportin' Life,John Sebastian,Sportin' Life,John Sebastian,Tarzana Kid,1974,5,189506,False,https://i.scdn.co/image/ab67616d0000b2734d24f099af3bc0a4768581d3,1,554
Deviate From The Form,Scar Symmetry,Deviate from the Form - Bonus Track,Scar Symmetry,Pitch Black Progress,2006,25,326608,False,https://i.scdn.co/image/ab67616d0000b2738176975e647fcb4de883d8b3,1,281
